Humidity,Visibility (km),Temperature (C)
0.93,0.04,0.43186148620661097
1.0,0.031999999999999994,0.44553061055422094
0.93,0.038,0.4717090547593406
0.89,0.13699999999999998,0.4978874989644604
0.98,0.05500000000000001,0.4927512219368736
0.97,0.255,0.5159473117388784
0.72,0.657,0.5656532184574601
0.65,0.6369999999999999,0.5779968519592412
0.61,1.0,0.5784110678485628
0.65,0.966,0.5746002816668048
0.86,0.6369999999999999,0.48960318117803003
0.92,0.6369999999999999,0.4712948388700191
0.92,0.6319999999999999,0.45108110347112923
0.92,0.319,0.4450335514870351
0.96,0.287,0.42921050451495324
0.93,0.286,0.4416369811945987
0.96,0.24100000000000002,0.43650070416701187
1.0,0.048999999999999995,0.39748156739292523
0.97,0.07799999999999999,0.4014580399304118
0.96,0.028999999999999995,0.396321762902825
0.96,0.013999999999999997,0.38911440642863065
0.97,0.036,0.3932565653218458
1.0,0.06299999999999999,0.3811614613536576
1.0,0.07699999999999999,0.3811614613536576
0.92,0.049999999999999996,0.3997183331952614
1.0,0.009,0.41479579156656454
0.99,0.25299999999999995,0.470714936624969
0.66,0.47300000000000003,0.5242316295253087
0.52,0.983,0.5471791897937206
0.51,0.9969999999999999,0.5773341065363268
0.5,0.933,0.5778311656035127
0.55,1.0,0.5779968519592412
0.47,0.9429999999999998,0.5783282246706984
0.6,0.8800000000000002,0.5360782039599039
0.74,0.45399999999999996,0.5199237842763649
0.71,0.5049999999999999,0.4736144478502196
0.78,0.6199999999999999,0.48678651313064375
0.74,0.6199999999999999,0.5192610388534504
0.75,0.7389999999999999,0.5031066191699114
0.79,0.7159999999999999,0.5127992709800349
0.78,0.6089999999999999,0.49407671278270243
0.8,0.915,0.48595808135200075
0.77,0.8710000000000002,0.47692817496479173
0.77,0.915,0.47825366581062057
0.8,0.9169999999999999,0.47767376356557045
0.77,0.8729999999999999,0.4760169000082844
0.77,0.9199999999999998,0.47924778394499223
0.77,0.7389999999999999,0.5013669124347611
0.78,0.7259999999999999,0.5002899511225252
0.76,0.9259999999999998,0.5048463259050617
0.71,0.7499999999999999,0.4992958329881535
0.71,0.7319999999999999,0.5213321183000581
0.66,0.9259999999999998,0.5242316295253087
0.63,0.6199999999999999,0.5455223262364345
0.62,0.6429999999999999,0.5465992875486705
0.61,0.6199999999999999,0.5591914505840445
0.66,0.6339999999999999,0.5307762405765886
0.7,0.6319999999999999,0.5465992875486705
0.76,0.6199999999999999,0.5296164360864883
0.83,0.6199999999999999,0.5289536906635739
0.84,0.6199999999999999,0.527876729351338
0.83,0.6169999999999999,0.5282909452406596
0.84,0.615,0.5282909452406596
0.84,0.613,0.5171899594068429
0.8,0.6119999999999999,0.5136277027586779
0.96,0.5519999999999999,0.6208267749150858
0.96,0.555,0.62745422914423
0.96,0.511,0.6216552066937289
0.96,0.371,0.6201640294921714
0.96,0.371,0.6204954022036286
0.94,0.416,0.6278684450335515
1.0,0.43399999999999994,0.6197498136028499
1.0,0.281,0.6200811863143071
0.99,0.421,0.6215723635158645
0.91,0.6029999999999999,0.6207439317372215
0.9,0.6029999999999999,0.621406677160136
0.84,0.6029999999999999,0.6217380498715931
0.79,0.6089999999999999,0.6376439400215393
0.72,0.6199999999999999,0.6538812028829426
0.68,0.6199999999999999,0.6523900256813853
0.64,0.6199999999999999,0.6697870930328889
0.67,0.6199999999999999,0.6538812028829426
0.71,0.6349999999999999,0.6514787507248778
0.78,0.9429999999999998,0.6366498218871677
0.83,0.6339999999999999,0.6204125590257643
0.88,0.6319999999999999,0.6204954022036286
0.95,0.6259999999999999,0.6049208847651397
0.9,0.744,0.6124596139507912
0.95,0.615,0.611548338994284
0.77,0.6119999999999999,0.5136277027586779
0.79,0.5639999999999998,0.5077458371303124
0.82,0.5519999999999999,0.4973904398972745
0.83,0.495,0.5123850550907133
0.86,0.5129999999999999,0.5123022119128491
0.86,0.495,0.49821887167591755
0.87,0.495,0.5195924115649077
0.87,0.508,0.5187639797862647
0.8,0.6029999999999999,0.5206693728771437
0.83,0.6029999999999999,0.5292850633750311
0.78,0.5329999999999999,0.5305277110429957
0.72,0.491,0.5286223179521168
0.71,0.491,0.5480076215723635
0.67,0.5329999999999999,0.5479247783944994
0.71,0.6089999999999999,0.5476762488609064
0.71,0.615,0.5479247783944994
0.76,0.5409999999999999,0.5488360533510066
0.77,0.4969999999999999,0.5458536989478917
0.89,0.4969999999999999,0.5292850633750311
0.88,0.516,0.5292850633750311
0.84,0.495,0.5274625134620164
0.87,0.491,0.5264683953276448
0.87,0.43499999999999994,0.5256399635490019
0.84,0.42899999999999994,0.5264683953276448
0.87,0.42599999999999993,0.48670366995277947
0.87,0.43099999999999994,0.512550741446442
0.87,0.424,0.5104796619998344
0.87,0.42199999999999993,0.5166929003396571
0.88,0.42899999999999994,0.5127164278021705
0.93,0.421,0.453483555629194
0.93,0.23900000000000002,0.466075718664568
0.93,0.127,0.46864385717836143
0.94,0.153,0.47353160467235533
0.84,0.185,0.5267997680391021
0.74,0.32,0.559605666473366
0.62,0.37699999999999995,0.5924115649076299
0.66,0.37999999999999995,0.593819898931323
0.59,0.4799999999999999,0.6016900008284319
0.59,0.555,0.6031811780299894
0.62,0.6119999999999999,0.5948140170656947
0.74,0.5289999999999999,0.5668130229475603
0.86,0.48899999999999993,0.5065031894623478
0.89,0.42599999999999993,0.49647916494076716
0.93,0.24199999999999997,0.4756026841189629
1.0,0.15399999999999997,0.45439483058570135
0.96,0.15399999999999997,0.44611051279927105
0.96,0.16899999999999998,0.44321100157402044
0.96,0.087,0.43882031314721237
0.96,0.606,0.6114654958164196
1.0,0.371,0.6038439234529038
0.94,0.38399999999999995,0.611548338994284
0.93,0.368,0.6114654958164196
0.93,0.368,0.6114654958164196
0.94,0.383,0.6112998094606911
0.96,0.36499999999999994,0.6038439234529038
0.96,0.27,0.6038439234529038
0.96,0.389,0.604755198409411
0.96,0.6009999999999999,0.6038439234529038
0.93,0.6029999999999999,0.6190042250020712
0.9,0.575,0.6185900091127496
0.83,0.495,0.6203297158479001
0.73,0.6119999999999999,0.6365669787093033
0.68,0.6359999999999999,0.6387209013337752
0.68,0.615,0.6531356142821639
0.68,0.615,0.6383066854444537
0.81,0.6109999999999999,0.6243890315632508
0.92,0.31299999999999994,0.6207439317372215
0.9,0.31,0.6197498136028499
0.91,0.32999999999999996,0.616767459199735
1.0,0.27599999999999997,0.6038439234529038
0.93,0.3,0.6111341231049624
0.96,0.22699999999999998,0.6030983348521249
0.96,0.185,0.5876066605915004
0.93,0.07899999999999999,0.5651561593902743
0.95,0.22599999999999995,0.5683870433269821
0.84,0.24300000000000002,0.572446359042333
0.84,0.367,0.5645762571452242
0.87,0.4719999999999999,0.5532267417778147
0.87,0.486,0.5632507662993953
0.93,0.491,0.5777483224256483
0.87,0.591,0.5770855770027339
0.77,0.7389999999999999,0.6035953939193108
0.57,0.983,0.6514787507248778
0.49,0.9509999999999998,0.666804738629774
0.51,0.6199999999999999,0.6765802336177617
0.52,0.6199999999999999,0.6783199403529121
0.5,0.6429999999999999,0.6798939607323338
0.5,0.6199999999999999,0.6780714108193191
0.5,0.6199999999999999,0.6780714108193191
0.51,0.6429999999999999,0.6699527793886174
0.72,0.983,0.622483638472372
0.75,0.9400000000000001,0.5972164692237596
0.79,0.9019999999999999,0.5840444039433353
0.92,0.744,0.5327644768453319
0.95,0.744,0.53773506751719
0.93,0.6199999999999999,0.5283737884185238
0.93,0.7409999999999999,0.5166100571617928
0.93,0.923,0.5162786844503355
0.95,0.7159999999999999,0.513379173225085
0.96,0.727,0.4989644602766963
0.93,0.18999999999999997,0.5063375031066192
0.9,0.5039999999999999,0.5223262364344297
0.84,0.049999999999999996,0.5190125093198575
0.84,0.019999999999999997,0.5186811366084003
0.75,0.532,0.5735233203545689
0.66,0.9199999999999998,0.602849805318532
0.53,0.931,0.6511473780134207
0.45,0.9169999999999999,0.6670532681633667
0.41,1.0,0.6935630850799437
0.36,0.983,0.7098003479413473
0.4,0.9509999999999998,0.7092204456962969
0.44,0.6369999999999999,0.711125838787176
0.44,0.6369999999999999,0.7104630933642616
0.47,0.657,0.6943086736807225
0.54,0.6369999999999999,0.6690415044321101
0.63,0.6369999999999999,0.6510645348355564
0.62,0.6249999999999999,0.6352414878634745
0.68,0.6199999999999999,0.6204125590257643
0.73,0.9400000000000001,0.6114654958164196
0.73,0.8919999999999999,0.6071576505674758
0.71,0.9259999999999998,0.6170159887333279
0.7,0.9259999999999998,0.6193355977135284
0.71,0.8800000000000002,0.6191699113577998
0.77,0.9259999999999998,0.6117968685278768
0.78,0.9259999999999998,0.6110512799270981
0.86,0.8710000000000002,0.604755198409411
0.83,0.615,0.6038439234529038
0.78,0.6029999999999999,0.6035125507414465
0.71,0.608,0.6180101068676995
0.78,0.6199999999999999,0.6193355977135284
0.68,0.6199999999999999,0.6362356059978461
0.68,0.6429999999999999,0.6533841438157568
0.65,0.6199999999999999,0.6780714108193191
0.6,0.6199999999999999,0.6790655289536907
0.57,0.6429999999999999,0.6943915168585868
0.61,0.983,0.695551321348687
0.61,0.983,0.695551321348687
0.61,0.9509999999999998,0.6947228895700439
0.67,1.0,0.6697042498550245
0.78,1.0,0.6365669787093033
0.78,0.9429999999999998,0.623063540717422
0.83,1.0,0.6048380415872754
0.81,1.0,0.6041752961643609
0.87,0.9429999999999998,0.5882694060144148
0.86,0.9969999999999999,0.586943915168586
0.93,0.989,0.5710380250186398
0.9,0.9289999999999998,0.5698782205285395
0.93,0.9769999999999999,0.5398889901416619
0.93,0.972,0.5697125341728109
0.94,0.924,0.5326816336674676
0.93,0.983,0.5359125176041754
1.0,0.6199999999999999,0.5247286885924944
0.94,0.6199999999999999,0.5781625383149698
0.9,0.9259999999999998,0.6031811780299894
0.73,0.6199999999999999,0.6514787507248778
0.72,0.657,0.676663076795626
0.66,1.0,0.6931488691906222
0.64,1.0,0.7090547593405683
0.56,0.966,0.7287714356722724
0.58,1.0,0.7272802584707151
0.54,1.0,0.742854775909204
0.58,0.966,0.7276944743600364
0.68,1.0,0.6948885759257726
0.73,1.0,0.6693728771435673
0.78,0.9429999999999998,0.6543782619501285
0.83,1.0,0.6227321680059648
0.83,1.0,0.6221522657609146
0.86,0.9429999999999998,0.6069919642117472
0.86,0.9969999999999999,0.6045895120536825
0.9,0.9969999999999999,0.5962223510893878
0.91,0.9289999999999998,0.5960566647336593
0.9,0.983,0.5952282329550163
0.93,0.983,0.5862811697456716
0.93,0.9289999999999998,0.5878551901250932
0.87,0.983,0.5941512716427803
0.93,0.9769999999999999,0.5786595973821557
0.91,0.8749999999999999,0.6017728440062962
0.84,0.983,0.6352414878634745
0.73,0.9969999999999999,0.6690415044321101
0.67,0.966,0.6943915168585868
0.59,1.0,0.7276944743600364
0.59,1.0,0.745340071245133
0.52,0.966,0.756275370723221
0.5,1.0,0.7697788087151024
0.5,1.0,0.7697788087151024
0.52,0.966,0.755198409410985
0.63,1.0,0.7131969182337835
0.73,1.0,0.6942258305028581
0.75,0.9429999999999998,0.6721067020130893
0.78,1.0,0.6542125755943998
0.81,0.9969999999999999,0.6455968850965124
0.84,0.933,0.6291110927015161
0.61,1.0,0.7174219203048628
0.74,0.983,0.6780714108193191
0.75,0.9289999999999998,0.6782370971750478
0.76,0.983,0.6694557203214316
0.76,0.9969999999999999,0.6697870930328889
0.8,0.941,0.661088559357137
0.82,0.6199999999999999,0.6535498301714855
0.72,0.983,0.6774086653964047
0.64,0.6539999999999999,0.7079777980283324
0.56,0.6199999999999999,0.7389611465495818
0.59,0.6199999999999999,0.747245464336012
0.48,0.6429999999999999,0.7751636152762822
0.48,0.6199999999999999,0.7807141081931903
0.45,0.6199999999999999,0.7966199983431366
0.45,0.9509999999999998,0.801424902659266
0.46,1.0,0.8169165769198907
0.44,1.0,0.8137685361610474
0.45,0.966,0.8092950045563749
0.49,0.6199999999999999,0.7954601938530363
0.67,0.6199999999999999,0.7481567392925195
0.76,0.9509999999999998,0.7246292767790573
0.8,0.983,0.7236351586446856
0.79,0.983,0.7088062298069755
0.85,0.9189999999999998,0.6929831828348937
0.96,0.6259999999999999,0.6373954104879465
0.96,0.6259999999999999,0.6373954104879465
0.95,0.615,0.6327561925275454
0.96,0.29,0.6208267749150858
0.96,0.29,0.6208267749150858
0.96,0.33199999999999996,0.6232292270731506
0.93,0.25299999999999995,0.6359870764642532
0.93,0.281,0.6529699279264354
0.9,0.356,0.6911606329218791
0.8,0.43099999999999994,0.7242979040676002
0.68,0.727,0.7626542954187724
0.67,0.8880000000000001,0.7634827271974154
0.66,0.9119999999999998,0.7771518515450253
0.72,0.744,0.7478253665810621
0.7,0.9019999999999999,0.7528788004307847
0.7,0.972,0.739872421506089
0.66,0.983,0.7408665396404608
0.73,0.9509999999999998,0.7277773175379008
0.79,0.983,0.7093861320520256
0.79,0.6199999999999999,0.7087233866291112
0.9,0.608,0.6948885759257726
0.9,0.6029999999999999,0.677740038107862
0.93,0.7329999999999999,0.6697870930328889
0.96,0.714,0.670366995277939
0.97,0.491,0.6697870930328889
0.97,0.6029999999999999,0.6694557203214316
0.96,0.5719999999999998,0.6700356225664817
0.97,0.491,0.6694557203214316
0.93,0.606,0.6687101317206529
0.97,0.6919999999999998,0.6619998343136444
0.93,0.7299999999999999,0.6690415044321101
0.93,0.6029999999999999,0.6697870930328889
0.93,0.5859999999999999,0.6711125838787176
0.9,0.6089999999999999,0.6932317123684866
0.8,0.6089999999999999,0.7239665313561429
0.75,0.6109999999999999,0.739872421506089
0.72,0.6119999999999999,0.7492337006047554
0.65,0.615,0.7816253831496978
0.59,0.638,0.797034214232458
0.56,0.615,0.8247866788169995
0.61,0.615,0.7981940187225582
0.66,0.638,0.7697788087151024
0.74,0.615,0.7513047800513628
0.81,0.6089999999999999,0.7274459448264436
0.81,0.608,0.7295170242730513
0.73,0.6119999999999999,0.7492337006047554
0.74,0.983,0.7336591831662663
0.78,0.924,0.725623394913429
0.79,0.972,0.7092204456962969
0.79,0.972,0.7094689752298899
0.85,0.6109999999999999,0.7078949548504683
0.9,0.615,0.6943086736807225
0.9,0.6089999999999999,0.6860243558942922
0.93,0.383,0.6852787672935134
0.97,0.37999999999999995,0.6774086653964047
0.93,0.6009999999999999,0.6692071907878387
0.97,0.6029999999999999,0.6757518018391186
0.97,0.6089999999999999,0.6764145472620331
0.93,0.555,0.6697870930328889
0.93,0.5589999999999999,0.6700356225664817
0.92,0.563,0.6711125838787176
0.84,0.6199999999999999,0.7098003479413473
0.78,0.6429999999999999,0.725871924447022
0.71,0.9259999999999998,0.7349846740120951
0.66,0.6199999999999999,0.7512219368734987
0.65,0.9509999999999998,0.7594234114820646
0.79,0.6199999999999999,0.7263689835142078
0.84,0.9259999999999998,0.6935630850799437
0.8,0.8749999999999999,0.6943915168585868
0.79,0.983,0.677740038107862
0.79,0.983,0.6773258222185403
0.82,0.9769999999999999,0.6697042498550245
0.84,0.923,0.6690415044321101
0.82,0.9259999999999998,0.676663076795626
0.83,0.615,0.6779057244635904
0.93,0.44299999999999995,0.6615027752464586
0.97,0.391,0.6538812028829426
0.93,0.615,0.6562836550410074
0.87,0.615,0.6690415044321101
0.93,0.615,0.652887084748571
0.85,0.8800000000000002,0.6781542539971834
0.79,0.6339999999999999,0.6942258305028581
0.78,0.6339999999999999,0.7107944660757187
0.74,0.6549999999999999,0.7274459448264436
0.79,0.6029999999999999,0.7270317289371222
0.8,0.983,0.7279430038936295
0.78,0.9509999999999998,0.7318366332532517
0.68,0.6199999999999999,0.7436003645099827
0.73,0.6199999999999999,0.7429376190870683
0.74,0.6089999999999999,0.7416949714191038
0.88,0.391,0.6707812111672604
0.93,0.5429999999999999,0.6397978626460112
0.98,0.606,0.6453483555629195
0.93,0.6119999999999999,0.6539640460608069
0.97,0.983,0.6539640460608069
0.94,0.27099999999999996,0.6677988567641455
0.93,0.615,0.6691243476099744
0.97,0.16999999999999998,0.6691243476099744
1.0,0.5859999999999999,0.6700356225664817
0.99,0.6089999999999999,0.6694557203214316
0.97,0.9089999999999999,0.6687101317206529
0.97,0.7259999999999999,0.6692071907878387
1.0,0.295,0.6690415044321101
0.99,0.448,0.6690415044321101
0.96,0.4179999999999999,0.6769116063292189
0.9,0.6199999999999999,0.6929003396570294
0.93,0.6199999999999999,0.693894457791401
0.86,0.6199999999999999,0.7069008367160965
0.84,0.6199999999999999,0.7104630933642616
0.74,0.6199999999999999,0.7419435009526967
0.78,0.6429999999999999,0.7263689835142078
0.73,0.6199999999999999,0.7281086902493581
0.64,0.6199999999999999,0.7443459531107615
0.68,0.6429999999999999,0.7423577168420181
0.68,0.5049999999999999,0.7115400546764975
0.92,0.6199999999999999,0.6552895369066358
0.94,0.6,0.6687101317206529
0.93,0.495,0.6690415044321101
0.97,0.319,0.6611714025350013
0.97,0.29,0.6598459116891724
0.97,0.19899999999999998,0.6532184574600283
0.97,0.19499999999999998,0.6521414961477923
0.96,0.48899999999999993,0.6516444370806065
0.97,0.38499999999999995,0.6521414961477923
0.97,0.6089999999999999,0.6514787507248778
0.97,0.583,0.6498218871675918
0.93,0.383,0.6508988484798277
0.93,0.25299999999999995,0.6508988484798277
0.94,0.387,0.6523900256813853
1.0,0.43099999999999994,0.6532184574600283
0.93,0.606,0.6694557203214316
0.9,0.615,0.6780714108193191
0.89,0.6199999999999999,0.6801424902659265
0.73,0.6199999999999999,0.7122028000994118
0.88,0.6199999999999999,0.6831248446690416
0.83,0.6089999999999999,0.6799768039101981
0.86,0.606,0.6735150360367824
0.88,0.6199999999999999,0.670366995277939
0.93,0.6199999999999999,0.6549581641951787
0.93,0.6339999999999999,0.6538812028829426
0.93,0.6319999999999999,0.6524728688592495
0.93,0.983,0.6376439400215393
0.96,0.324,0.6296909949465662
0.99,0.9289999999999998,0.6294424654129733
0.96,0.975,0.6286968768121945
0.96,0.966,0.6283655041007374
0.96,0.8630000000000002,0.6272885427885014
0.96,0.9019999999999999,0.6273713859663658
1.0,0.957,0.626625797365587
0.96,0.9169999999999999,0.634827271974153
0.93,0.972,0.6352414878634745
1.0,0.6089999999999999,0.6352414878634745
0.94,0.615,0.6504017894126419
0.93,0.615,0.6532184574600283
0.93,0.6199999999999999,0.6546267914837214
0.83,0.9289999999999998,0.6950542622815012
0.6,0.6199999999999999,0.7274459448264436
0.57,0.6199999999999999,0.7516361527628201
0.54,0.6429999999999999,0.7479910529367908
0.59,0.6199999999999999,0.7433518349763899
0.59,0.6199999999999999,0.7268660425813934
0.75,0.657,0.6855272968271064
0.86,0.6369999999999999,0.6726037610802751
0.92,0.6369999999999999,0.6552895369066358
0.88,0.6349999999999999,0.6678816999420099
0.92,0.744,0.6373954104879465
0.93,0.9769999999999999,0.6446027669621408
0.96,0.7259999999999999,0.6299395244801592
0.95,0.759,0.6369811945986249
0.96,0.744,0.6283655041007374
0.96,0.7259999999999999,0.6218208930494575
0.96,0.6199999999999999,0.6204125590257643
0.96,0.6089999999999999,0.6200811863143071
0.96,0.511,0.6244718747411151
0.93,0.491,0.63399884019551
0.93,0.7299999999999999,0.6336674674840528
0.89,0.5859999999999999,0.6484135531438987
0.82,0.9769999999999999,0.6677988567641455
0.74,0.983,0.6774086653964047
0.62,0.6199999999999999,0.7093861320520256
0.6,0.6199999999999999,0.7122028000994118
0.56,0.6199999999999999,0.7287714356722724
0.55,0.6429999999999999,0.7259547676248861
0.57,0.6369999999999999,0.7285229061386795
0.59,0.6369999999999999,0.7281086902493581
0.64,0.657,0.7005219120205453
0.82,0.6369999999999999,0.6814679811117555
0.86,0.6369999999999999,0.6552895369066358
0.91,0.6319999999999999,0.6256316792312153
0.99,0.7389999999999999,0.6049208847651397
0.93,0.7409999999999999,0.6042581393422253
0.96,0.6179999999999999,0.5978792146466739
0.96,0.38499999999999995,0.5880208764808219
0.96,0.37999999999999995,0.5797365586943916
0.96,0.409,0.5802336177615774
0.99,0.21499999999999997,0.5711208681965041
0.96,0.11999999999999998,0.5703752795957254
0.96,0.24799999999999997,0.5786595973821557
0.93,0.184,0.5763399884019552
0.93,0.21499999999999997,0.5929086239748158
0.88,0.6109999999999999,0.633170408416867
0.76,0.9769999999999999,0.6691243476099744
0.63,0.983,0.7112086819650402
0.55,0.9509999999999998,0.7271145721149863
0.48,1.0,0.7519675254742773
0.41,1.0,0.7526302708971917
0.35,0.966,0.7672106702013091
0.37,1.0,0.7529616436086489
0.35,1.0,0.7687846905807307
0.38,0.966,0.7531273299643775
0.47,1.0,0.7273631016485793
0.77,1.0,0.654543948305857
0.75,0.966,0.6426973738712618
0.83,1.0,0.6197498136028499
0.76,0.9969999999999999,0.6345787424405601
0.76,0.933,0.6238091293182007
0.82,1.0,0.6072404937453402
0.82,1.0,0.6052522574765968
0.84,0.9289999999999998,0.6030983348521249
0.8,0.983,0.6035125507414465
0.8,0.983,0.6035953939193108
0.82,0.9289999999999998,0.601192941761246
0.8,0.983,0.5956424488443377
0.77,0.983,0.6039267666307679
0.79,0.9289999999999998,0.6181757932234281
0.72,0.9969999999999999,0.6518101234363352
0.67,1.0,0.6683787590091956
0.65,0.9429999999999998,0.6805567061552482
0.61,1.0,0.711125838787176
0.55,1.0,0.7425234031977468
0.53,0.966,0.7531273299643775
0.5,1.0,0.769116063292188
0.47,1.0,0.7850219534421341
0.52,0.966,0.7716013586281171
0.64,1.0,0.7445944826443542
0.73,1.0,0.7118714273879547
0.77,0.8919999999999999,0.6964625963051944
0.78,0.9400000000000001,0.6947228895700439
0.76,0.9400000000000001,0.6860243558942922
0.76,0.8919999999999999,0.679645431198741
0.88,0.9689999999999999,0.676663076795626
0.87,0.972,0.6774086653964047
0.88,0.8749999999999999,0.6779885676414548
0.87,0.9259999999999998,0.6774086653964047
0.9,0.9259999999999998,0.6694557203214316
0.91,0.7259999999999999,0.6689586612542457
0.93,0.5049999999999999,0.6691243476099744
0.9,0.5049999999999999,0.6767459199734902
0.86,0.9189999999999998,0.692568966945572
0.74,0.9969999999999999,0.724794963134786
0.67,1.0,0.7493165437826196
0.64,0.9509999999999998,0.7624886090630438
0.59,0.983,0.7665479247783946
0.55,0.983,0.7831994035291195
0.56,0.9509999999999998,0.7940518598293431
0.51,1.0,0.7976969596553726
0.49,1.0,0.7980283323668297
0.67,0.966,0.7677905724463592
0.72,1.0,0.7503106619169913
0.79,1.0,0.7261204539806148
0.84,0.964,0.7114572114986332
0.84,1.0,0.6951371054593654
0.83,1.0,0.6951371054593654
0.87,0.9429999999999998,0.6869356308507996
0.78,0.9400000000000001,0.671195427056582
0.78,0.9259999999999998,0.6707812111672604
0.82,0.8800000000000002,0.6646508160053021
0.78,0.9259999999999998,0.663242481981609
0.81,0.9259999999999998,0.662165520669373
0.87,0.721,0.6576091458868364
0.87,0.6199999999999999,0.6546267914837214
0.87,0.9259999999999998,0.6546267914837214
0.82,0.9509999999999998,0.6704498384558033
0.81,0.6199999999999999,0.6726037610802751
0.77,0.983,0.6977880871510233
0.78,0.6429999999999999,0.7143567227238838
0.72,0.983,0.7312567310082015
0.72,0.983,0.7464170325573689
0.71,0.6429999999999999,0.7557783116560353
0.59,0.6199999999999999,0.7843592080192199
0.66,0.6199999999999999,0.7688675337585951
0.71,0.6429999999999999,0.75221605500787
0.73,0.6369999999999999,0.7450086985336759
0.89,1.0,0.69637975312733
0.91,0.924,0.6951371054593654
0.97,0.9689999999999999,0.6784027835307763
0.93,0.9689999999999999,0.6852787672935134
0.93,0.9119999999999998,0.6770772926849475
0.97,0.9029999999999999,0.6539640460608069
0.97,0.491,0.6536326733493497
0.96,0.146,0.6484963963217629
0.96,0.018,0.6460111009858339
0.97,0.028,0.6539640460608069
0.99,0.071,0.6475851213652557
0.93,0.056,0.6539640460608069
1.0,0.056,0.6542954187722642
0.93,0.16799999999999998,0.6712782702344462
0.96,0.22699999999999998,0.6794797448430122
0.98,0.448,0.6808880788667053
0.83,0.5869999999999999,0.7366415375693813
0.74,0.6199999999999999,0.7681219451578163
0.62,0.6199999999999999,0.7850219534421341
0.62,0.6429999999999999,0.7806312650153262
0.54,0.6199999999999999,0.800596470880623
0.5,0.6369999999999999,0.8019219617264519
0.5,0.657,0.7850219534421341
0.61,0.6369999999999999,0.7538729185651563
0.78,0.6369999999999999,0.69637975312733
0.86,0.9429999999999998,0.6765802336177617
0.92,0.9429999999999998,0.6546267914837214
0.89,0.9429999999999998,0.6615856184243228
0.95,0.6349999999999999,0.6504017894126419
0.95,0.523,0.6384723718001823
0.95,0.523,0.6384723718001823
0.93,0.6349999999999999,0.6553723800845002
0.93,0.6369999999999999,0.6539640460608069
0.9,0.523,0.652887084748571
0.96,0.537,0.6455140419186481
0.93,0.6199999999999999,0.652887084748571
0.93,0.6369999999999999,0.6539640460608069
0.99,0.6199999999999999,0.6538812028829426
0.92,0.5049999999999999,0.6542954187722642
0.98,0.6199999999999999,0.6549581641951787
0.87,0.5869999999999999,0.6683787590091956
0.74,0.6199999999999999,0.6697870930328889
0.6,0.6199999999999999,0.6770772926849475
0.62,0.6429999999999999,0.6697042498550245
0.58,0.6199999999999999,0.6693728771435673
0.54,1.0,0.6687101317206529
0.61,0.966,0.652887084748571
0.72,1.0,0.6208267749150858
0.72,1.0,0.6197498136028499
0.78,0.941,0.6051694142987325
0.8,0.9969999999999999,0.5946483307099661
0.88,1.0,0.5787424405600199
0.87,0.9429999999999998,0.5806478336508989
0.8,1.0,0.5779968519592412
0.8,1.0,0.5710380250186398
0.84,0.9429999999999998,0.563416452655124
0.89,1.0,0.5210835887664651
0.85,1.0,0.5627537072322095
0.84,0.9429999999999998,0.5699610637064039
0.83,1.0,0.5191781956755862
0.83,1.0,0.5273796702841522
0.78,0.966,0.5199237842763649
0.71,0.6199999999999999,0.5797365586943916
0.64,0.6199999999999999,0.6190870681799355
0.6,0.6429999999999999,0.6325076629939526
0.52,0.6199999999999999,0.6518101234363352
0.56,0.6369999999999999,0.652887084748571
0.48,0.657,0.666804738629774
0.52,0.6369999999999999,0.6683787590091956
0.56,0.6369999999999999,0.6538812028829426
0.52,0.657,0.6528042415707067
0.59,0.6369999999999999,0.6369811945986249
0.71,0.6369999999999999,0.596553723800845
0.75,0.9429999999999998,0.5837130312318781
0.76,0.6369999999999999,0.5800679314058488
0.77,1.0,0.5789909700936129
0.8,0.9429999999999998,0.5633336094772596
0.86,1.0,0.5177698616518931
0.89,1.0,0.5061718167508906
0.89,0.9429999999999998,0.5021953442134041
0.89,1.0,0.5131306436914921
0.93,1.0,0.48281004059315724
0.93,0.9289999999999998,0.49167426062463765
0.92,0.6199999999999999,0.4706320934471047
0.93,0.6199999999999999,0.4855438654626792
0.85,0.9289999999999998,0.5395576174302047
0.73,1.0,0.5929086239748158
0.59,1.0,0.6114654958164196
0.45,0.657,0.6484135531438987
0.37,0.6369999999999999,0.6528042415707067
0.38,0.6369999999999999,0.6690415044321101
0.38,0.966,0.6696214066771602
0.37,1.0,0.6784027835307763
0.41,1.0,0.6707812111672604
0.38,0.966,0.6713611134123105
0.55,1.0,0.6368983514207607
0.76,1.0,0.5644934139673599
0.82,0.9429999999999998,0.5504100737304284
0.92,1.0,0.5227404523237512
0.95,0.9969999999999999,0.5213321183000581
0.92,0.9289999999999998,0.5110595642448845
0.93,0.983,0.5047634827271975
0.96,0.983,0.48960318117803003
0.95,0.9289999999999998,0.47634827271974156
0.96,0.983,0.46648993455388954
0.96,0.9769999999999999,0.480573274790821
0.95,0.924,0.4775909203877061
0.93,0.9769999999999999,0.46060806892552403
0.93,0.9199999999999998,0.4966448512964958
0.9,0.8749999999999999,0.5243973158810372
0.86,0.9259999999999998,0.5634992958329883
0.79,0.9969999999999999,0.5972993124016238
0.77,0.657,0.608565984591169
0.71,0.6369999999999999,0.655620909618093
0.59,0.6369999999999999,0.679396901665148
0.55,0.657,0.6794797448430122
